iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality,,death rate,recover rate,infection rate
GBR,Europe,United Kingdom,8/26/2020,330967,1146,1137,41552,17,9.857,4875.335,16.881,16.749,612.085,0.25,0.145,1.15,64,0.943,829,12.212,,,,,206143,14573699,214.679,3.037,179503,2.644,0.006,157.9,tests performed,,GBR,Europe,United Kingdom,8/26/2020,1638519.105,1703715.026,1768910.946,1834106.867,1899302.787,1964498.708,2029694.628,2094890.549,2160086.469,2225282.39,2290478.31,2355674.231,2420870.151,2486066.072,2551261.992,2616457.913,2681653.833,2746849.754,2812045.674,,,,0.12554726,0.830463424,1.1288E-09
GBR,Europe,United Kingdom,8/27/2020,332509,1542,1186.571,41564,12,10.714,4898.049,22.715,17.479,612.262,0.177,0.158,1.17,71,1.046,840,12.374,,,,,194522,14775686,217.654,2.865,183349,2.701,0.006,154.5,tests performed,,GBR,Europe,United Kingdom,8/27/2020,1660131.066,1726202.417,1792273.769,1858345.121,1924416.472,1990487.824,2056559.176,2122630.527,2188701.879,2254773.231,2320844.582,2386915.934,2452987.286,2519058.637,2585129.989,2651201.341,2717272.692,2783344.044,2849415.396,,,,0.125001128,0.828127272,1.48094E-09
GBR,Europe,United Kingdom,8/28/2020,333806,1297,1220.429,41573,9,11.714,4917.155,19.106,17.978,612.394,0.133,0.173,1.16,60,0.884,818,12.05,,,,,188974,14965319,220.448,2.784,184457,2.717,0.007,151.1,tests performed,,GBR,Europe,United Kingdom,8/28/2020,1680679.382,1747583.914,1814488.447,1881392.98,1948297.512,2015202.045,2082106.577,2149011.11,2215915.643,2282820.175,2349724.708,2416629.24,2483533.773,2550438.306,2617342.838,2684247.371,2751151.903,2818056.436,2884960.969,,,,0.124542399,0.827098354,1.25872E-09
GBR,Europe,United Kingdom,8/29/2020,334916,1110,1188.714,41585,12,10.857,4933.506,16.351,17.51,612.571,0.177,0.16,1.17,66,0.972,833,12.271,,,,,180033,15145352,223.1,2.652,184850,2.723,0.006,155.5,tests performed,,GBR,Europe,United Kingdom,8/29/2020,1699732.767,1767410.589,1835088.411,1902766.232,1970444.054,2038121.876,2105799.697,2173477.519,2241155.341,2308833.163,2376510.984,2444188.806,2511866.628,2579544.449,2647222.271,2714900.093,2782577.915,2850255.736,2917933.558,,,,0.124165462,0.826661043,1.07257E-09
GBR,Europe,United Kingdom,8/30/2020,336668,1752,1289.286,41586,1,10.143,4959.314,25.808,18.992,612.586,0.015,0.149,1.22,68,1.002,831,12.241,,,822,12.109,181038,15326390,225.767,2.667,186989,2.754,0.007,145,tests performed,,GBR,Europe,United Kingdom,8/30/2020,1546819.608,1609151.32,1671483.032,1733814.744,1796146.456,1858478.168,1920809.88,1983141.592,2045473.304,2107805.016,2170136.728,2232468.44,2294800.152,2357131.864,2419463.577,2481795.289,2544127.001,2606458.713,2668790.425,2731122.137,2793453.849,,0.123522283,0.824748485,1.62646E-09
GBR,Europe,United Kingdom,8/31/2020,338083,1415,1351.857,41589,3,10,4980.158,20.844,19.914,612.63,0.044,0.147,1.23,71,1.046,854,12.58,,,,,180368,15506758,228.423,2.657,191620,2.823,0.007,141.7,tests performed,,GBR,Europe,United Kingdom,8/31/2020,1740551.801,1809879.149,1879206.498,1948533.846,2017861.195,2087188.543,2156515.892,2225843.24,2295170.588,2364497.937,2433825.285,2503152.634,2572479.982,2641807.331,2711134.679,2780462.028,2849789.376,2919116.725,2988444.073,,,,0.123014171,0.823368764,1.26006E-09
GBR,Europe,United Kingdom,9/1/2020,339415,1332,1370.571,41592,3,8.143,4999.779,19.621,20.189,612.674,0.044,0.12,1.24,82,1.208,861,12.683,,,,,171339,15677964,230.945,2.524,187399,2.76,0.007,136.7,tests performed,,GBR,Europe,United Kingdom,9/1/2020,1757966.376,1827996.282,1898026.189,1968056.095,2038086.001,2108115.908,2178145.814,2248175.721,2318205.627,2388235.533,2458265.44,2528295.346,2598325.252,2668355.159,2738385.065,2808414.971,2878444.878,2948474.784,3018504.69,,,,0.122540253,0.822142507,1.17108E-09
GBR,Europe,United Kingdom,9/2/2020,340929,1514,1423.143,41602,10,7.143,5022.081,22.302,20.964,612.821,0.147,0.105,1.27,81,1.193,803,11.829,,,,,196734,15886354,234.015,2.898,187522,2.762,0.008,131.8,tests performed,,GBR,Europe,United Kingdom,9/2/2020,1783601.888,1854662.967,1925724.045,1996785.123,2067846.201,2138907.279,2209968.358,2281029.436,2352090.514,2423151.592,2494212.67,2565273.749,2636334.827,2707395.905,2778456.983,2849518.061,2920579.139,2991640.218,3062701.296,,,,0.122025407,0.821008659,1.28038E-09
GBR,Europe,United Kingdom,9/3/2020,342708,1779,1457,41616,14,7.429,5048.287,26.206,21.462,613.028,0.206,0.109,1.32,76,1.12,817,12.035,,,,,198603,16085952,236.955,2.926,187181,2.757,0.008,128.5,tests performed,,GBR,Europe,United Kingdom,9/3/2020,1805760.965,1877714.448,1949667.931,2021621.414,2093574.897,2165528.38,2237481.863,2309435.346,2381388.829,2453342.312,2525295.795,2597249.278,2669202.761,2741156.243,2813109.726,2885063.209,2957016.692,3028970.175,3100923.658,,,,0.121432823,0.818541108,1.45702E-09
GBR,Europe,United Kingdom,9/4/2020,344686,1978,1554.286,41626,10,7.571,5077.424,29.137,22.896,613.175,0.147,0.112,1.37,69,1.016,818,12.05,,,,,202893,16288845,239.944,2.989,189075,2.785,0.008,121.6,tests performed,,GBR,Europe,United Kingdom,9/4/2020,1828823.552,1901706.255,1974588.958,2047471.661,2120354.364,2193237.067,2266119.77,2339002.473,2411885.176,2484767.879,2557650.582,2630533.285,2703415.988,2776298.691,2849181.394,2922064.097,2994946.801,3067829.504,3140712.207,,,,0.120764986,0.816238408,1.54345E-09
GBR,Europe,United Kingdom,9/5/2020,346513,1827,1656.714,41638,12,7.571,5104.336,26.913,24.404,613.352,0.177,0.112,1.44,67,0.987,812,11.961,,,,,189054,16477899,242.729,2.785,190364,2.804,0.009,114.9,tests performed,,GBR,Europe,United Kingdom,9/5/2020,1848434.364,1922110.857,1995787.351,2069463.844,2143140.337,2216816.831,2290493.324,2364169.817,2437846.311,2511522.804,2585199.298,2658875.791,2732552.284,2806228.778,2879905.271,2953581.765,3027258.258,3100934.751,3174611.245,,,,0.12016288,0.814469171,1.39021E-09
GBR,Europe,United Kingdom,9/6/2020,349500,2987,1833.143,41640,2,7.714,5148.337,44,27.003,613.381,0.029,0.114,1.53,69,1.016,817,12.035,,,937,13.803,192892,16670772,245.57,2.841,192055,2.829,0.01,104.8,tests performed,,GBR,Europe,United Kingdom,9/6/2020,1681937.206,1749783.263,1817629.32,1885475.376,1953321.433,2021167.49,2089013.547,2156859.604,2224705.66,2292551.717,2360397.774,2428243.831,2496089.888,2563935.944,2631782.001,2699628.058,2767474.115,2835320.172,2903166.229,2971012.285,3038858.342,,0.119141631,0.809854237,2.07131E-09
GBR,Europe,United Kingdom,9/7/2020,352453,2953,2052.857,41643,3,7.714,5191.836,43.499,30.24,613.425,0.044,0.114,1.54,77,1.134,902,13.287,,,,,201965,16872752,248.545,2.975,195142,2.875,0.011,95.1,tests performed,,GBR,Europe,United Kingdom,9/7/2020,1893741.158,1969230.557,2044719.955,2120209.354,2195698.753,2271188.152,2346677.551,2422166.95,2497656.349,2573145.747,2648635.146,2724124.545,2799613.944,2875103.343,2950592.742,3026082.141,3101571.539,3177060.938,3252550.337,,,,0.118151924,0.805046264,1.87801E-09
GBR,Europe,United Kingdom,9/8/2020,354934,2481,2217,41675,32,11.857,5228.383,36.547,32.658,613.897,0.471,0.175,1.48,80,1.178,894,13.169,,,,,202809,17076613,251.548,2.987,199807,2.943,0.011,90.1,tests performed,,GBR,Europe,United Kingdom,9/8/2020,1916932.426,1993358.587,2069784.747,2146210.908,2222637.069,2299063.23,2375489.391,2451915.552,2528341.713,2604767.874,2681194.035,2757620.196,2834046.357,2910472.517,2986898.678,3063324.839,3139751,3216177.161,3292603.322,,,,0.117416196,0.802275674,1.49744E-09
GBR,Europe,United Kingdom,9/9/2020,357615,2681,2383.714,41683,8,11.571,5267.875,39.493,35.113,614.015,0.118,0.17,1.44,80,1.178,924,13.611,,,,,220626,17302598,254.877,3.25,202321,2.98,0.012,84.9,tests performed,,GBR,Europe,United Kingdom,9/9/2020,1943984.336,2021496.697,2099009.059,2176521.42,2254033.782,2331546.143,2409058.505,2486570.866,2564083.228,2641595.589,2719107.951,2796620.312,2874132.674,2951645.035,3029157.397,3106669.759,3184182.12,3261694.482,3339206.843,,,,0.11655831,0.798344902,1.52498E-09
GBR,Europe,United Kingdom,9/10/2020,360546,2931,2548.286,41697,14,11.571,5311.051,43.175,37.538,614.221,0.206,0.17,1.42,78,1.149,944,13.906,,,,,233125,17544471,258.44,3.434,208360,3.069,0.012,81.8,tests performed,,GBR,Europe,United Kingdom,9/10/2020,1972708.397,2051376.627,2130044.858,2208713.088,2287381.318,2366049.548,2444717.779,2523386.009,2602054.239,2680722.469,2759390.699,2838058.93,2916727.16,2995395.39,3074063.62,3152731.851,3231400.081,3310068.311,3388736.541,,,,0.115649598,0.794760619,1.58462E-09
GBR,Europe,United Kingdom,9/11/2020,364090,3544,2772,41703,6,11,5363.256,52.205,40.833,614.309,0.088,0.162,1.41,143,2.106,770,11.343,,,,,241650,17825744,262.583,3.56,219557,3.234,0.013,79.2,tests performed,,GBR,Europe,United Kingdom,9/11/2020,2006021.179,2086031.625,2166042.07,2246052.516,2326062.962,2406073.408,2486083.853,2566094.299,2646104.745,2726115.191,2806125.636,2886136.082,2966146.528,3046156.973,3126167.419,3206177.865,3286188.311,3366198.756,3446209.202,,,,0.114540361,0.789624244,1.77393E-09
GBR,Europe,United Kingdom,9/12/2020,367594,3504,3011.571,41712,9,10.571,5414.872,51.616,44.362,614.442,0.133,0.156,1.38,86,1.267,812,11.961,,,,,228748,18054492,265.953,3.37,225228,3.318,0.013,74.8,tests performed,,GBR,Europe,United Kingdom,9/12/2020,2030599.825,2111600.591,2192601.356,2273602.122,2354602.887,2435603.653,2516604.418,2597605.184,2678605.949,2759606.715,2840607.48,2921608.246,3002609.011,3083609.777,3164610.542,3245611.308,3326612.073,3407612.839,3488613.604,,,,0.113473016,0.784942407,1.62547E-09
GBR,Europe,United Kingdom,9/13/2020,370932,3338,3061.714,41717,5,11,5464.042,49.171,45.101,614.515,0.074,0.162,1.31,92,1.355,843,12.418,,,1419,20.903,225380,18279872,269.273,3.32,229871,3.386,0.013,75.1,tests performed,,GBR,Europe,United Kingdom,9/13/2020,1848905.942,1923559.725,1998213.508,2072867.291,2147521.074,2222174.857,2296828.64,2371482.423,2446136.206,2520789.988,2595443.771,2670097.554,2744751.337,2819405.12,2894058.903,2968712.686,3043366.469,3118020.252,3192674.035,3267327.818,3341981.601,,0.112465358,0.781466927,1.47683E-09
GBR,Europe,United Kingdom,9/14/2020,373557,2625,3014.857,41726,9,11.857,5502.71,38.668,44.411,614.648,0.133,0.175,1.28,105,1.547,982,14.465,,,,,216526,18496398,272.463,3.19,231949,3.417,0.013,76.9,tests performed,,GBR,Europe,United Kingdom,9/14/2020,2078954.049,2161906.654,2244859.258,2327811.862,2410764.467,2493717.071,2576669.675,2659622.28,2742574.884,2825527.488,2908480.093,2991432.697,3074385.301,3157337.906,3240290.51,3323243.114,3406195.719,3489148.323,3572100.927,,,,0.111699152,0.778516671,1.12178E-09
GBR,Europe,United Kingdom,9/15/2020,376672,3115,3105.429,41753,27,11.143,5548.596,45.886,45.745,615.046,0.398,0.164,1.29,115,1.694,1066,15.703,,,,,236827,18734356,275.968,3.489,236820,3.488,0.013,76.3,tests performed,,GBR,Europe,United Kingdom,9/15/2020,2107868.077,2191980.547,2276093.017,2360205.486,2444317.956,2528430.426,2612542.895,2696655.365,2780767.835,2864880.304,2948992.774,3033105.244,3117217.713,3201330.183,3285442.653,3369555.122,3453667.592,3537780.062,3621892.531,,,,0.110847103,0.774765507,1.26751E-09
GBR,Europe,United Kingdom,9/16/2020,380679,4007,3294.857,41773,20,12.857,5607.621,59.025,48.535,615.34,0.295,0.189,1.31,124,1.827,1106,16.292,,,,,242273,18979747,279.583,3.569,239593,3.529,0.014,72.7,tests performed,,GBR,Europe,United Kingdom,9/16/2020,2135703.067,2220927.589,2306152.111,2391376.633,2476601.155,2561825.677,2647050.199,2732274.721,2817499.243,2902723.765,2987948.287,3073172.809,3158397.331,3243621.853,3328846.375,3414070.897,3499295.419,3584519.941,3669744.463,,,,0.109732872,0.7683358,1.52827E-09
GBR,Europe,United Kingdom,9/17/2020,384089,3410,3363.286,41794,21,13.857,5657.853,50.231,49.543,615.65,0.309,0.204,1.3,127,1.871,1162,17.117,,,,,240202,19221203,283.139,3.538,239533,3.528,0.014,71.2,tests performed,,GBR,Europe,United Kingdom,9/17/2020,2162081.907,2248367.846,2334653.785,2420939.724,2507225.663,2593511.602,2679797.541,2766083.48,2852369.419,2938655.358,3024941.297,3111227.236,3197513.175,3283799.114,3370085.053,3456370.992,3542656.931,3628942.87,3715228.809,,,,0.108813322,0.764154264,1.24934E-09
GBR,Europe,United Kingdom,9/18/2020,388418,4329,3475.429,41821,27,16.857,5721.621,63.769,51.195,616.047,0.398,0.248,1.32,138,2.033,1221,17.986,,,,,266308,19488409,287.076,3.923,237524,3.499,0.015,68.3,tests performed,,GBR,Europe,United Kingdom,9/18/2020,2193796.213,2281344.255,2368892.297,2456440.339,2543988.381,2631536.424,2719084.466,2806632.508,2894180.55,2981728.593,3069276.635,3156824.677,3244372.719,3331920.762,3419468.804,3507016.846,3594564.888,3682112.93,3769660.973,,,,0.107670087,0.757586641,1.50083E-09
GBR,Europe,United Kingdom,9/19/2020,392847,4429,3607.571,41848,27,19.429,5786.863,65.242,53.142,616.445,0.398,0.286,1.32,144,2.121,1300,19.15,,,,,250954,19739363,290.772,3.697,240696,3.546,0.015,66.7,tests performed,,GBR,Europe,United Kingdom,9/19/2020,2220186.926,2308793.868,2397400.811,2486007.754,2574614.696,2663221.639,2751828.581,2840435.524,2929042.467,3017649.409,3106256.352,3194863.295,3283470.237,3372077.18,3460684.122,3549291.065,3637898.008,3726504.95,3815111.893,,,,0.106524932,0.751816695,1.44933E-09
GBR,Europe,United Kingdom,9/20/2020,396746,3899,3687.714,41866,18,21.286,5844.297,57.435,54.322,616.71,0.265,0.314,1.32,165,2.431,1398,20.593,,,1884,27.752,234786,19974148,294.231,3.459,242039,3.565,0.015,65.6,tests performed,,GBR,Europe,United Kingdom,9/20/2020,2018852.986,2100409.734,2181966.482,2263523.231,2345079.979,2426636.727,2508193.476,2589750.224,2671306.972,2752863.721,2834420.469,2915977.217,2997533.966,3079090.714,3160647.462,3242204.211,3323760.959,3405317.707,3486874.456,3568431.204,3649987.952,,0.105523433,0.746862207,1.25128E-09
GBR,Europe,United Kingdom,9/21/2020,401124,4378,3938.143,41877,11,21.571,5908.788,64.49,58.011,616.872,0.162,0.318,1.38,181,2.666,1558,22.95,,,,,206782,20180930,297.277,3.046,240647,3.545,0.016,61.1,tests performed,,GBR,Europe,United Kingdom,9/21/2020,2264079.96,2354445.127,2444810.294,2535175.461,2625540.628,2715905.795,2806270.962,2896636.129,2987001.296,3077366.463,3167731.631,3258096.798,3348461.965,3438827.132,3529192.299,3619557.466,3709922.633,3800287.8,3890652.967,,,,0.104399138,0.741735835,1.3639E-09
GBR,Europe,United Kingdom,9/22/2020,406060,4936,4198.286,41914,37,23,5981.498,72.71,61.843,617.417,0.545,0.339,1.42,211,3.108,1636,24.099,,,,,234815,20391992,300.386,3.459,236805,3.488,0.018,56.4,tests performed,,GBR,Europe,United Kingdom,9/22/2020,2289485.804,2380853.211,2472220.619,2563588.026,2654955.433,2746322.841,2837690.248,2929057.655,3020425.063,3111792.47,3203159.878,3294527.285,3385894.692,3477262.1,3568629.507,3659996.914,3751364.322,3842731.729,3934099.136,,,,0.103221199,0.735070613,1.46395E-09
GBR,Europe,United Kingdom,9/23/2020,412247,6187,4509.714,41951,37,25.429,6072.636,91.138,66.431,617.962,0.545,0.375,1.45,228,3.359,1730,25.484,,,,,259221,20652193,304.219,3.818,238921,3.519,0.019,53,tests performed,,GBR,Europe,United Kingdom,9/23/2020,2320650.854,2413250.796,2505850.739,2598450.681,2691050.623,2783650.565,2876250.507,2968850.449,3061450.391,3154050.333,3246650.276,3339250.218,3431850.16,3524450.102,3617050.044,3709649.986,3802249.928,3894849.871,3987449.813,,,,0.101761808,0.726197692,1.71731E-09
GBR,Europe,United Kingdom,9/24/2020,418891,6644,4971.714,41991,40,28.143,6170.506,97.87,73.236,618.552,0.589,0.415,1.45,243,3.58,1846,27.193,,,,,262109,20927096,308.268,3.861,243699,3.59,0.02,49,tests performed,,GBR,Europe,United Kingdom,9/24/2020,2351604.508,2445434.523,2539264.537,2633094.552,2726924.567,2820754.581,2914584.596,3008414.61,3102244.625,3196074.639,3289904.654,3383734.668,3477564.683,3571394.698,3665224.712,3759054.727,3852884.741,3946714.756,4040544.77,,,,0.100243261,0.717291446,1.7269E-09
GBR,Europe,United Kingdom,9/25/2020,425769,6878,5335.857,42025,34,29.143,6271.823,101.317,78.6,619.052,0.501,0.429,1.4,262,3.859,2020,29.756,,,,,288701,21217136,312.541,4.253,246961,3.638,0.022,46.3,tests performed,,GBR,Europe,United Kingdom,9/25/2020,2386477.475,2481692.011,2576906.546,2672121.082,2767335.617,2862550.152,2957764.688,3052979.223,3148193.758,3243408.294,3338622.829,3433837.364,3529051.9,3624266.435,3719480.971,3814695.506,3909910.041,4005124.577,4100339.112,,,,0.098703757,0.708156153,1.69117E-09
GBR,Europe,United Kingdom,9/26/2020,431819,6050,5567.429,42060,35,30.286,6360.943,89.12,82.011,619.568,0.516,0.446,1.31,261,3.845,2033,29.947,,,,,255488,21472624,316.304,3.763,247609,3.647,0.022,44.5,tests performed,,GBR,Europe,United Kingdom,9/26/2020,2411128.378,2507329.591,2603530.805,2699732.018,2795933.231,2892134.444,2988335.658,3084536.871,3180738.084,3276939.297,3373140.51,3469341.724,3565542.937,3661744.15,3757945.363,3854146.577,3950347.79,4046549.003,4142750.216,,,,0.097401921,0.701487658,1.42866E-09
GBR,Europe,United Kingdom,9/27/2020,437519,5700,5824.714,42077,17,30.143,6444.907,83.964,85.801,619.818,0.25,0.444,1.25,276,4.066,2188,32.231,,,2637,38.845,263526,21736150,320.186,3.882,251715,3.708,0.023,43.2,tests performed,,GBR,Europe,United Kingdom,9/27/2020,2195908.947,2284584.187,2373259.428,2461934.668,2550609.909,2639285.15,2727960.39,2816635.631,2905310.871,2993986.112,3082661.353,3171336.593,3260011.834,3348687.074,3437362.315,3526037.556,3614712.796,3703388.037,3792063.277,3880738.518,3969413.759,,0.096171823,0.69504928,1.29831E-09
GBR,Europe,United Kingdom,9/28/2020,441575,4056,5778.714,42090,13,30.429,6504.654,59.747,85.124,620.01,0.191,0.448,1.27,297,4.375,2399,35.339,,,,,227038,21963666,323.537,3.344,254677,3.752,0.023,44.1,tests performed,,GBR,Europe,United Kingdom,9/28/2020,2463122.084,2561414.058,2659706.033,2757998.007,2856289.982,2954581.957,3052873.931,3151165.906,3249457.881,3347749.855,3446041.83,3544333.805,3642625.779,3740917.754,3839209.728,3937501.703,4035793.678,4134085.652,4232377.627,,,,0.095317896,0.69095505,9.04436E-10
GBR,Europe,United Kingdom,9/29/2020,448731,7156,6095.857,42162,72,35.429,6610.066,105.412,89.795,621.071,1.061,0.522,1.34,314,4.625,2420,35.648,,,,,232212,22209600,327.16,3.421,259658,3.825,0.023,42.6,tests performed,,GBR,Europe,United Kingdom,9/29/2020,2490928.502,2590309.951,2689691.401,2789072.851,2888454.3,2987835.75,3087217.199,3186598.649,3285980.099,3385361.548,3484742.998,3584124.447,3683505.897,3782887.347,3882268.796,3981650.246,4081031.695,4180413.145,4279794.595,,,,0.093958296,0.683493113,1.5063E-09
GBR,Europe,United Kingdom,9/30/2020,455848,7117,6228.714,42233,71,40.286,6714.904,104.838,91.753,622.116,1.046,0.593,1.39,333,4.905,2530,37.268,,,,,255915,22468246,330.97,3.77,259436,3.822,0.024,41.7,tests performed,,GBR,Europe,United Kingdom,9/30/2020,2521555.142,2622147.817,2722740.493,2823333.168,2923925.844,3024518.519,3125111.194,3225703.87,3326296.545,3426889.221,3527481.896,3628074.572,3728667.247,3829259.922,3929852.598,4030445.273,4131037.949,4231630.624,4332223.3,,,,0.09264711,0.675649807,1.43618E-09
GBR,Europe,United Kingdom,10/1/2020,462777,6929,6269.429,42292,59,43,6816.972,102.068,92.352,622.986,0.869,0.633,1.46,341,5.023,2592,38.182,,,,,264979,22738421,334.95,3.903,258761,3.812,0.024,41.3,tests performed,,GBR,Europe,United Kingdom,10/1/2020,2551919.025,2653716.602,2755514.178,2857311.755,2959109.332,3060906.909,3162704.485,3264502.062,3366299.639,3468097.216,3569894.792,3671692.369,3773489.946,3875287.523,3977085.099,4078882.676,4180680.253,4282477.83,4384275.406,,,,0.091387429,0.668155645,1.33578E-09
GBR,Europe,United Kingdom,10/2/2020,469771,6994,6286,42358,66,47.571,6919.998,103.026,92.596,623.958,0.972,0.701,1.6,369,5.436,2723,40.111,,,,,269820,23008415,338.927,3.975,255897,3.77,0.025,40.7,tests performed,,GBR,Europe,United Kingdom,10/2/2020,2581517.171,2684486.654,2787456.138,2890425.621,2993395.104,3096364.587,3199334.071,3302303.554,3405273.037,3508242.52,3611212.004,3714181.487,3817150.97,3920120.453,4023089.937,4126059.42,4229028.903,4331998.386,4434967.87,,,,0.090167337,0.661144087,1.3042E-09
GBR,Europe,United Kingdom,10/3/2020,482656,12885,7262.429,42407,49,49.571,7109.801,189.803,106.98,624.68,0.722,0.73,1.82,369,5.436,2867,42.233,,,,,286802,23295217,343.152,4.225,260370,3.835,0.028,35.9,tests performed,,GBR,Europe,United Kingdom,10/3/2020,2614420.618,2718647.366,2822874.115,2927100.863,3031327.612,3135554.36,3239781.108,3344007.857,3448234.605,3552461.353,3656688.102,3760914.85,3865141.598,3969368.347,4073595.095,4177821.844,4282048.592,4386275.34,4490502.089,,,,0.087861748,0.646851977,2.17677E-09
GBR,Europe,United Kingdom,10/4/2020,505621,22965,9728.857,42440,33,51.857,7448.089,338.288,143.312,625.166,0.486,0.764,1.94,369,5.436,3056,45.017,,,3546,52.235,250348,23545565,346.84,3.688,258488,3.808,0.038,26.6,tests performed,,GBR,Europe,United Kingdom,10/4/2020,2370604.07,2466126.052,2561648.033,2657170.015,2752691.997,2848213.979,2943735.96,3039257.942,3134779.924,3230301.905,3325823.887,3421345.869,3516867.851,3612389.832,3707911.814,3803433.796,3898955.777,3994477.759,4089999.741,4185521.723,4281043.704,,0.083936387,0.621036203,3.20119E-09
